,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1684774042.9303002,89327.0,0.122,0.451,0.134,"{'root--consul': 0.0, 'root--frontend': 1.4, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.85, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0333333333333334, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0333333333333334, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684774042.9303002,1684774072.957927
1684774074.4614997,89324.0,0.121,0.448,0.156,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.13114754098360656}",1684774074.4614997,1684774104.993064
1684774104.9935842,89327.0,0.124,0.405,0.099,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.06666666666666667}",1684774104.9935842,1684774135.0328953
1684774135.0333667,89330.0,0.123,0.383,0.094,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 1.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.06666666666666667}",1684774135.0333667,1684774165.075482
1684774165.0760195,89323.0,0.132,0.492,0.17,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.4166666666666667, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.4166666666666667, 'root--mongodb-recommendation': 0.4166666666666667, 'root--mongodb-reservation': 0.38333333333333336, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.16666666666666666}",1684774165.0760195,1684774195.1159668
1684774195.1164682,89328.0,0.122,0.38,0.088,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.06666666666666667, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.55, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.03333333333333333}",1684774195.1164682,1684774225.1592805
1684774225.1597934,89331.0,0.121,0.369,0.082,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.36666666666666664, 'root--jaeger': 0.0, 'root--memcached-profile': 0.6333333333333333, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.15, 'root--user': 0.0}",1684774225.1597934,1684774255.2008452
1684774255.2013476,89325.0,0.122,0.375,0.095,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.35, 'root--user': 0.03333333333333333}",1684774255.2013476,1684774285.2328813
1684774285.2333353,89331.0,0.122,0.387,0.097,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.48333333333333334, 'root--jaeger': 0.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.03333333333333333}",1684774285.2333353,1684774315.2770023
1684774315.2774937,89326.0,0.13,0.493,0.158,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.7166666666666667, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.7166666666666667, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.48333333333333334, 'root--user': 0.0}",1684774315.2774937,1684774345.307973
1684774345.308474,89329.0,0.125,0.414,0.122,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.48333333333333334, 'root--jaeger': 0.4, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.75, 'root--user': 0.0}",1684774345.308474,1684774375.333787
1684774375.3342822,89327.0,0.125,0.415,0.128,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 1.9166666666666667, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.43333333333333335, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684774375.3342822,1684774405.3652575
1684774405.3657682,89328.0,0.125,0.415,0.097,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 2.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.5666666666666667, 'root--reservation': 0.06666666666666667, 'root--search': 0.05, 'root--user': 0.0}",1684774405.3657682,1684774435.4070241
1684774435.4075427,89328.0,0.123,0.38,0.101,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.11475409836065574, 'root--jaeger': 2.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 1.1967213114754098, 'root--user': 0.0}",1684774435.4075427,1684774465.934495
1684774465.9349372,89327.0,0.124,0.403,0.098,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.36065573770491804, 'root--jaeger': 2.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.6721311475409836, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684774465.9349372,1684774496.4743838
1684774496.4748888,938.0,-1.0,0.0,-1.0,"{'root--consul': 0.0, 'root--frontend': 0.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.6557377049180327, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.03278688524590164, 'root--mongodb-user': 0.03278688524590164, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.08196721311475409, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684774496.4748888,1684774527.0113127
1684777274.0957313,89330.0,0.118,0.425,0.106,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.9666666666666667, 'root--jaeger': 0.03333333333333333, 'root--memcached-profile': 0.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684777274.0957313,1684777304.1498108
1684777304.1503115,89325.0,0.122,0.462,0.134,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.21666666666666667, 'root--user': 0.0}",1684777304.1503115,1684777334.184397
1684777334.1848881,89328.0,0.119,0.449,0.1,"{'root--consul': 0.0, 'root--frontend': 1.0, 'root--geo': 0.6333333333333333, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684777334.1848881,1684777364.2197623
1684777364.2202165,37458.0,0.123,0.469,0.123,"{'root--consul': 0.0, 'root--frontend': 0.43333333333333335, 'root--geo': 0.3, 'root--jaeger': 0.43333333333333335, 'root--memcached-profile': 0.0, 'root--memcached-rate': 2.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.35, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.4666666666666667, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.13333333333333333, 'root--user': 0.0}",1684777364.2202165,1684777394.2629035
1684779343.0690336,89326.0,0.124,0.484,0.12,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.55}",1684779343.0690336,1684779373.10132
1684779373.1018198,89325.0,0.123,0.487,0.095,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 1.0}",1684779373.1018198,1684779403.1359682
1684779403.136514,89325.0,0.126,0.488,0.143,"{'root--consul': 1.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 1.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 1.0}",1684779403.136514,1684779433.1703405
1684779433.1708484,70916.0,0.123,0.49,0.093,"{'root--consul': 0.8032786885245902, 'root--frontend': 0.8032786885245902, 'root--geo': 0.0, 'root--jaeger': 0.8032786885245902, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.8032786885245902, 'root--mongodb-profile': 0.8032786885245902, 'root--mongodb-rate': 0.06557377049180328, 'root--mongodb-recommendation': 0.8032786885245902, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.8032786885245902, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.8032786885245902}",1684779433.1708484,1684779463.7160387
1684781400.563348,89328.0,0.118,0.431,0.095,"{'root--consul': 0.31666666666666665, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.7666666666666667, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684781400.563348,1684781430.6034727
1684781430.6039903,89328.0,0.128,0.46,0.307,"{'root--consul': 1.3934426229508197, 'root--frontend': 1.8360655737704918, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684781430.6039903,1684781461.1295354
1684781461.1300695,89327.0,0.122,0.383,0.097,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 1.9166666666666667, 'root--memcached-profile': 0.48333333333333334, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.03333333333333333, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684781461.1300695,1684781491.1658273
1684781491.1663225,89328.0,0.129,0.467,0.124,"{'root--consul': 2.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 2.0, 'root--memcached-profile': 1.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.48333333333333334, 'root--recommendation': 0.0, 'root--reservation': 0.1, 'root--search': 0.0, 'root--user': 0.55}",1684781491.1663225,1684781521.1999824
1684781521.200523,47104.0,0.139,0.539,0.254,"{'root--consul': 1.0819672131147542, 'root--frontend': 1.0819672131147542, 'root--geo': 0.0, 'root--jaeger': 1.0819672131147542, 'root--memcached-profile': 0.5409836065573771, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.5409836065573771, 'root--mongodb-rate': 0.14754098360655737, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.5737704918032787, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.4098360655737705, 'root--search': 0.0, 'root--user': 0.7704918032786885}",1684781521.200523,1684781551.7365224
1684782872.5965133,89330.0,0.122,0.454,0.168,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.35, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684782872.5965133,1684782902.6376681
1684782902.6381843,89326.0,0.124,0.395,0.101,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.03333333333333333, 'root--rate': 0.0, 'root--recommendation': 0.05, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.03333333333333333}",1684782902.6381843,1684782932.6675663
1684782932.6681228,89327.0,0.123,0.385,0.119,"{'root--consul': 0.0, 'root--frontend': 2.0, 'root--geo': 0.0, 'root--jaeger': 1.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 2.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 1.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 1.0, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 1.0, 'root--profile': 0.03333333333333333, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.1, 'root--user': 0.0}",1684782932.6681228,1684782962.7073312
1684782962.707842,42708.0,0.123,0.412,0.098,"{'root--consul': 0.0, 'root--frontend': 0.9508196721311475, 'root--geo': 0.0, 'root--jaeger': 0.47540983606557374, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 0.9508196721311475, 'root--mongodb-geo': 0.11475409836065574, 'root--mongodb-profile': 0.5081967213114754, 'root--mongodb-rate': 0.18032786885245902, 'root--mongodb-recommendation': 0.5081967213114754, 'root--mongodb-reservation': 1.0, 'root--mongodb-user': 0.5409836065573771, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.03278688524590164, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684782962.707842,1684782993.247889
1684783555.9697115,89329.0,0.119,0.432,0.101,"{'root--consul': 1.0793650793650793, 'root--frontend': 1.0, 'root--geo': 0.047619047619047616, 'root--jaeger': 1.0, 'root--memcached-profile': 1.5396825396825398, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 1.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684783555.9697115,1684783587.5025814
1684783587.5030758,89330.0,0.328,1.21,0.678,"{'root--consul': 2.0, 'root--frontend': 1.0, 'root--geo': 0.15, 'root--jaeger': 0.9833333333333333, 'root--memcached-profile': 1.9666666666666666, 'root--memcached-rate': 0.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.9833333333333333, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.6166666666666667, 'root--user': 0.0}",1684783587.5030758,1684783617.542371
1684783617.542896,89328.0,0.12,0.46,0.135,"{'root--consul': 2.0, 'root--frontend': 1.0, 'root--geo': 0.3333333333333333, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.21666666666666667, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684783617.542896,1684783647.5758305
1684783647.5763538,89327.0,0.12,0.465,0.105,"{'root--consul': 2.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 2.1166666666666667, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684783647.5763538,1684783677.6246836
1684783677.625202,89330.0,0.12,0.455,0.112,"{'root--consul': 2.0, 'root--frontend': 1.0, 'root--geo': 0.48333333333333334, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684783677.625202,1684783707.657348
1684783707.657844,89330.0,0.118,0.436,0.079,"{'root--consul': 2.0, 'root--frontend': 1.0, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684783707.657844,1684783737.6866128
1684783737.6871328,89326.0,0.119,0.451,0.104,"{'root--consul': 2.0, 'root--frontend': 1.0, 'root--geo': 0.4666666666666667, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 1.0, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.0, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684783737.6871328,1684783767.7188556
1684783767.7193716,27876.0,-1.0,0.0,-1.0,"{'root--consul': 0.6229508196721312, 'root--frontend': 0.3114754098360656, 'root--geo': 0.0, 'root--jaeger': 0.0, 'root--memcached-profile': 0.0, 'root--memcached-rate': 0.9344262295081968, 'root--memcached-reserve': 0.3114754098360656, 'root--mongodb-geo': 0.0, 'root--mongodb-profile': 0.0, 'root--mongodb-rate': 0.45901639344262296, 'root--mongodb-recommendation': 0.0, 'root--mongodb-reservation': 0.0, 'root--mongodb-user': 0.0, 'root--profile': 0.0, 'root--rate': 0.0, 'root--recommendation': 0.0, 'root--reservation': 0.0, 'root--search': 0.0, 'root--user': 0.0}",1684783767.7193716,1684783798.2587316
